,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDon,NumHAcc,pIC50
342,CHEMBL541265,O=C(/C=C/c1cc(O)cc2c1[C@H](C(O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,inactive,720.6360000000002,3.126300000000003,10.0,14.0,5.301029995663981
343,CHEMBL3235412,COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN(CC(=O)O)Cc1ccccc1,inactive,374.3970000000001,0.1968000000000023,3.0,6.0,5.275724130399211
344,CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,inactive,514.7640000000004,7.446000000000006,2.0,6.0,4.616184634019569
345,CHEMBL3286981,COc1cc(/C=c2\sc3nc(-c4ccncc4)cn3c2=O)cc(OC)c1O,inactive,381.4130000000002,2.0885000000000002,1.0,8.0,7.031517051446065
346,CHEMBL3286982,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(OC)c1O,inactive,414.8700000000002,3.346900000000003,1.0,7.0,8.154901959985743
347,CHEMBL3286983,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Cl)c1O,inactive,419.2890000000001,3.991700000000002,1.0,6.0,7.494850021680094
348,CHEMBL3286984,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O,inactive,463.7400000000001,4.100800000000003,1.0,6.0,7.7447274948966935
349,CHEMBL3286985,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(O)c1O,inactive,400.84300000000013,3.0439000000000025,2.0,7.0,7.7447274948966935
350,CHEMBL3286986,COc1cc(/C=c2\sc3nc(-c4ccncc4C)cn3c2=O)ccc1O,inactive,365.4140000000001,2.3883200000000007,1.0,7.0,5.0
351,CHEMBL3286987,COc1cc(/C=c2\sc3nc(-c4ccncc4C)cn3c2=O)cc(OC)c1O,inactive,395.44000000000017,2.39692,1.0,8.0,7.494850021680094
352,CHEMBL3286988,COc1cc(/C=c2\sc3nc(-c4cccc(Cl)c4)cn3c2=O)cc(OC)c1O,intermediate,414.8700000000002,3.346900000000003,1.0,7.0,8.221848749616356
353,CHEMBL3286989,COc1cc(/C=c2\sc3nc(-c4cccc(C(F)(F)F)c4)cn3c2=O)cc(Cl)c1O,intermediate,452.8410000000001,4.357100000000003,1.0,6.0,6.910094888560602
354,CHEMBL3286990,COc1cc(/C=c2\sc3nc(-c4cccc(OC(F)(F)F)c4)cn3c2=O)cc(F)c1O,inactive,452.3850000000001,3.7226000000000012,1.0,7.0,5.0
355,CHEMBL191083,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,inactive,284.408,2.498900000000001,0.0,3.0,6.259637310505756
356,CHEMBL3330737,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,inactive,504.63600000000014,8.604980000000005,1.0,5.0,6.3872161432802645
357,CHEMBL3330738,N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,inactive,485.63700000000006,9.043959999999998,0.0,5.0,5.0
358,CHEMBL3330739,O=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,inactive,437.58900000000006,8.425900000000004,0.0,4.0,5.1487416512809245
359,CHEMBL3330740,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(N)=O,inactive,503.65200000000016,8.005680000000007,1.0,5.0,5.823908740944319
360,CHEMBL3330741,O=C1NC(=O)C(=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)C(=O)N1,inactive,547.6610000000001,7.362800000000007,2.0,6.0,5.0
361,CHEMBL3330742,CN1C(=O)C(=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)C(=O)N(C)C1=O,inactive,575.715,8.047200000000007,0.0,6.0,5.0
362,CHEMBL3330743,O=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1,inactive,489.6250000000001,8.369100000000003,0.0,6.0,5.0
363,CHEMBL3330744,N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1,inactive,537.6730000000001,8.987159999999998,0.0,7.0,5.0
364,CHEMBL3330745,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(N)=O,inactive,555.6880000000001,7.948880000000006,1.0,7.0,5.0
365,CHEMBL3330746,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=O)s3)cc21,inactive,588.8230000000002,11.350299999999983,0.0,6.0,5.0
366,CHEMBL3330747,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=C(C#N)C#N)s3)cc21,inactive,636.871,11.968359999999983,0.0,7.0,5.0
367,CHEMBL3330748,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(/C=C(\C#N)C(N)=O)s3)cc21,inactive,654.886,10.93007999999999,1.0,7.0,5.0
368,CHEMBL3330749,COc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)cc1,inactive,300.404,4.964700000000002,0.0,4.0,5.0
369,CHEMBL3330750,COc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cc1,inactive,348.452,5.582760000000003,0.0,5.0,6.0
370,CHEMBL3330751,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=O)s4)cc2n3C(C)(C)C)cc1,inactive,451.6380000000002,7.889100000000004,0.0,6.0,6.42021640338319
371,CHEMBL3330752,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=C(C#N)C#N)s4)cc2n3C(C)(C)C)cc1,inactive,499.68600000000026,8.50716,0.0,7.0,5.0
372,CHEMBL3330753,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(/C=C(\C#N)C(N)=O)s4)cc2n3C(C)(C)C)cc1,inactive,517.7010000000004,7.468880000000005,1.0,7.0,6.259637310505756
373,CHEMBL3330754,O=Cc1ccc(-c2ccc(-c3ccc4[nH]ccc4c3)s2)s1,inactive,309.415,5.437400000000002,1.0,3.0,5.0
374,CHEMBL3330735,CN(C)c1ccc2nc3ccc(N)cc3[s+]c2c1.[Cl-],inactive,256.354,3.378800000000001,1.0,3.0,5.522878745280337
375,CHEMBL3330736,CNc1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],inactive,270.38100000000003,3.838300000000003,1.0,3.0,5.522878745280337
376,CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,intermediate,318.237,1.6935999999999998,6.0,8.0,5.522878745280337
377,CHEMBL253570,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,inactive,318.237,1.6936000000000002,6.0,8.0,5.522878745280337
378,CHEMBL3326698,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,inactive,455.55800000000033,5.232200000000004,2.0,5.0,4.0
379,CHEMBL3326704,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,inactive,469.5850000000004,5.622300000000005,2.0,5.0,4.0
380,CHEMBL3326707,Cc1ccc2oc(=O)c(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,intermediate,483.61200000000025,5.930720000000005,2.0,5.0,5.301029995663981
381,CHEMBL3326709,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,inactive,553.5810000000004,6.5209000000000055,2.0,6.0,4.616184634019569
382,CHEMBL3327246,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,active,513.6380000000004,6.021000000000006,2.0,6.0,4.872895201635193
383,CHEMBL3327247,Cc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,active,497.6390000000003,6.3208200000000065,2.0,5.0,5.214670164989233
384,CHEMBL3298066,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O,active,286.239,2.1252000000000004,4.0,6.0,5.568636235841013
385,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,286.23900000000003,2.2824000000000004,4.0,6.0,5.1938200260161125
386,CHEMBL3297746,COc1c(-c2ccc(O)c(O)c2)oc2c(O)c(O)ccc2c1=O,active,316.26500000000004,2.2910000000000013,4.0,7.0,5.267606240177032
387,CHEMBL2206986,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,701.002,5.251600000000005,2.0,8.0,6.6020599913279625
388,CHEMBL2206995,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,673.976,6.201900000000007,2.0,7.0,6.769551078621726
389,CHEMBL2207065,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,659.9490000000001,5.418100000000006,2.0,8.0,6.568636235841013
390,CHEMBL2207043,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,631.9390000000002,6.039200000000007,2.0,7.0,6.6777807052660805
391,CHEMBL2207042,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,617.9120000000003,5.649100000000006,2.0,7.0,6.6020599913279625
392,CHEMBL2207069,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,603.8850000000003,5.306900000000006,3.0,7.0,7.040958607678906
393,CHEMBL2206994,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,672.992,5.333300000000007,2.0,8.0,7.0
394,CHEMBL2207044,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,661.9650000000001,5.665700000000006,2.0,8.0,6.568636235841013
395,CHEMBL2207050,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,687.019,5.725000000000007,2.0,8.0,6.958607314841775
396,CHEMBL2206992,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6(C)COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,673.976,5.8082000000000065,2.0,8.0,6.3979400086720375
397,CHEMBL2206993,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CNC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,658.965,4.991100000000006,3.0,8.0,7.0
398,CHEMBL3403815,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,687.0189999999999,5.580900000000007,2.0,8.0,6.853871964321762
399,CHEMBL3403817,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,713.0569999999999,6.256000000000007,2.0,8.0,6.920818753952375
400,CHEMBL3403818,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,715.0289999999999,5.102300000000006,2.0,9.0,6.886056647693163
401,CHEMBL3403819,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,intermediate,717.0449999999998,5.349900000000006,2.0,9.0,7.167491087293763
402,CHEMBL3403820,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,intermediate,731.0719999999998,5.474400000000006,3.0,9.0,6.920818753952375
403,CHEMBL3403822,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,715.0729999999999,6.359500000000008,2.0,8.0,6.958607314841775
404,CHEMBL3403823,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,intermediate,727.0839999999998,6.503600000000008,2.0,8.0,6.6777807052660805
405,CHEMBL3403824,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,729.0559999999998,5.349900000000007,2.0,9.0,6.769551078621726
406,CHEMBL3403825,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,731.0719999999998,5.597500000000007,2.0,9.0,7.0655015487564325
407,CHEMBL3403826,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,745.0989999999997,5.722000000000007,3.0,9.0,7.0655015487564325
408,CHEMBL3403827,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,717.0449999999998,4.943400000000007,3.0,9.0,6.920818753952375
409,CHEMBL3403816,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,inactive,701.0459999999998,6.111900000000007,2.0,8.0,6.958607314841775
410,CHEMBL576840,O=C(Cc1ccccc1)NC(CSSCC(NC(=O)Cc1ccccc1)C(=O)O)C(=O)O,intermediate,476.5760000000002,1.9920000000000002,4.0,6.0,5.709965388637482
411,CHEMBL3400292,CNc1ccc(C(=O)NC(CCCCCNC(=O)OCc2ccccc2)C(=O)O)cc1,intermediate,427.5010000000001,3.398100000000002,4.0,5.0,5.560667306169737
412,CHEMBL3582126,C[C@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,inactive,342.34700000000015,1.6245,3.0,6.0,4.018181392829336
413,CHEMBL3582127,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O,inactive,326.34800000000007,2.1336000000000004,2.0,5.0,4.552841968657781
414,CHEMBL3582128,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O,inactive,312.3210000000001,1.7435000000000003,2.0,5.0,4.464705879957229
415,CHEMBL3582129,C[C@@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,inactive,342.34700000000015,1.6245,3.0,6.0,4.1432711096171175
416,CHEMBL3582130,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)[C@@H](O)C[C@@H]2O)CCC4=O,inactive,324.3320000000001,2.0569,2.0,5.0,4.995678626217358
417,CHEMBL3582132,C[C@]12C[C@H](O)C3=C(C(=O)c4occ5c4[C@]3(C)CCC5=O)[C@@H]1CCC2=O,inactive,340.3750000000001,2.7567000000000013,1.0,5.0,5.920818753952375
418,CHEMBL3582133,C[C@]12CC[C@H](O)c3coc(c31)C(=O)C1=C2C[C@@H](O)[C@]2(C)C(=O)CC[C@@H]12,inactive,342.39100000000013,2.607400000000001,2.0,5.0,4.361510743045363
419,CHEMBL549959,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,inactive,322.3160000000001,2.2062,1.0,5.0,4.872895201635193
420,CHEMBL3593276,CCN1/C(=C/C=C/c2sc3ccc(OCCCO[N+](=O)[O-])cc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.O=S(=O)([O-])C(F)(F)F,inactive,603.6990000000002,5.649900000000007,0.0,11.0,4.585026652029182
421,CHEMBL3593277,CCN1/C(=C/C=C/c2sc3ccc(OCc4no[n+]([O-])c4C(N)=O)cc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.O=S(=O)([O-])C(F)(F)F,inactive,679.717,2.2940999999999994,2.0,13.0,4.769551078621726
422,CHEMBL3593280,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.[I-],inactive,522.6320000000003,3.9948000000000023,1.0,8.0,4.585026652029182
423,CHEMBL81782,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],inactive,365.547,5.6955000000000044,0.0,3.0,5.481486060122113
424,CHEMBL3593278,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.[I-],inactive,484.6230000000003,5.672700000000005,0.0,7.0,5.113509274827518
425,CHEMBL3593279,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(Oc3no[n+]([O-])c3-c3ccccc3)cc21.[I-],intermediate,541.6780000000002,6.7762000000000056,0.0,7.0,5.795880017344075
426,CHEMBL3593282,CCCOc1ccc2c(c1)N(CC)/C(=C/C=C/c1sc3ccccc3[n+]1CC)S2.[I-],inactive,423.6270000000001,6.4843000000000055,0.0,4.0,6.096910013008056
427,CHEMBL3594076,COc1cc(-c2cc(-c3c(O)cccc3O)[nH]n2)ccc1O,inactive,298.29800000000006,2.8691,4.0,5.0,5.366531544420414
428,CHEMBL3594077,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1,inactive,268.27200000000005,2.860500000000001,4.0,4.0,4.801342913045577
429,CHEMBL3594078,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1O,inactive,284.2710000000001,2.5661,5.0,5.0,5.886056647693163
430,CHEMBL3594079,COc1cc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc(OC)c1O,inactive,328.3240000000001,2.8777000000000013,4.0,6.0,5.5376020021010435
431,CHEMBL3622510,O=C(O)c1c(O)cc2c([nH]c3ccccc32)c1O,intermediate,243.218,2.4305000000000008,4.0,3.0,4.823908740944319
432,CHEMBL3621634,Oc1ccc(/C=C/c2ccc(O)c3ncccc23)cc1,inactive,263.296,3.8164000000000025,2.0,3.0,5.070581074285707
433,CHEMBL3622258,CC(C)c1c(NC(=O)/C=C/c2ccc(O)c(O)c2)cc2c(c1[N+](=O)[O-])CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)/C=C/c1ccc(O)c(O)c1,inactive,669.7750000000005,7.03240000000001,6.0,8.0,5.402304814074488
434,CHEMBL3740785,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,intermediate,461.56200000000024,2.9863000000000017,2.0,4.0,3.6120765330265634
435,CHEMBL3741682,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1OC=CC(C)(C)O2,active,477.56100000000026,2.8656000000000015,2.0,5.0,3.5228787452803374
436,CHEMBL3742121,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)N(C)C3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,intermediate,475.5890000000002,3.328500000000002,1.0,4.0,3.5228787452803374
437,CHEMBL3741529,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)N(C)C3=O)C(=O)Nc1cc2c(cc15)OC(C)(C)C=CO2,active,491.58800000000025,3.2078000000000015,1.0,5.0,3.5228787452803374
438,CHEMBL3739748,C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,intermediate,477.60500000000036,3.681200000000003,1.0,5.0,3.5694412304772425
439,CHEMBL3741300,C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,intermediate,461.60600000000034,3.8019000000000034,1.0,4.0,3.6910089709998357
440,CHEMBL3741111,CC1=CC[C@@H]2[C@@]3(C)[C@@H](O)CC(=O)OC(C)(C)[C@@H]3CC[C@@]2(C)[C@]12Cc1c(c(C)c(C)oc1=O)O2,active,456.57900000000035,4.405540000000004,1.0,6.0,3.5228787452803374
441,CHEMBL3739499,CC1=CC[C@@H]2[C@@]3(C)C=CC(=O)OC(C)(C)[C@@H]3CC[C@@]2(C)[C@]12Cc1c(c(C)c(C)oc1=O)O2,active,438.5640000000003,5.210740000000006,0.0,5.0,3.5228787452803374
442,CHEMBL3740688,CN1C(=O)[C@@]23CCC(=O)N2C[C@@]12C[C@@]1(C(=O)Nc4c1ccc1c4C=CC(C)(C)O1)C(C)(C)[C@@H]2C3,active,461.56200000000024,3.0825000000000014,1.0,4.0,3.7290883605895186
443,CHEMBL3742151,CC(=O)O[C@H]1CC(=O)OC(C)(C)[C@@H]2CC[C@]3(C)[C@H](CC=C(C)[C@@]34C[C@]3(OC(C)=C(C)C3=O)C(=O)O4)[C@@]12C,inactive,514.6150000000004,4.350100000000004,0.0,8.0,3.5228787452803374
444,CHEMBL469159,CC1(C)C=Cc2cc(C(=O)O)ccc2O1,intermediate,204.225,2.569,1.0,2.0,3.5228787452803374
445,CHEMBL324842,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,active,360.3180000000001,1.7612999999999996,5.0,7.0,4.1432711096171175
446,CHEMBL3740705,COc1cccc(N2N=C(C)CC2=O)c1,intermediate,204.22899999999998,1.8077999999999999,0.0,3.0,4.301029995663981
447,CHEMBL3739861,CC1=NN(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=O)C1,intermediate,341.4140000000001,5.269000000000004,0.0,3.0,4.301029995663981
448,CHEMBL3741643,CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1,intermediate,239.278,2.5899,0.0,3.0,4.585026652029182
449,CHEMBL3741680,CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,intermediate,294.35400000000004,3.516000000000002,0.0,3.0,4.568636235841013
450,CHEMBL3741909,CC1=NN(c2ccc(-c3ccccc3)cc2)C(=O)C1,intermediate,250.301,3.4662000000000024,0.0,2.0,5.251811972993799
451,CHEMBL3741268,COc1ccc(-c2ccc(N3N=C(C)CC3=O)cc2)cc1,intermediate,280.32699999999994,3.474800000000002,0.0,3.0,5.468521082957745
452,CHEMBL3742091,CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1,inactive,251.289,2.861200000000001,0.0,3.0,4.838631997765025
453,CHEMBL3741747,CC1=NN(c2ccc(-n3c(-c4ccccc4)cc4ccccc43)cc2)C(=O)C1,inactive,365.43600000000015,5.410100000000004,0.0,3.0,4.707743928643524
454,CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,intermediate,174.20299999999995,1.7992,0.0,2.0,4.301029995663981
455,CHEMBL1880288,CC1=NN(c2ccccc2C)C(=O)C1,inactive,188.22999999999993,2.10762,0.0,2.0,4.301029995663981
456,CHEMBL3742311,CC1=NN(c2cccc(C)c2)C(=O)C1,intermediate,188.22999999999996,2.10762,0.0,2.0,4.301029995663981
457,CHEMBL3740157,CC1=NN(c2ccc(C)cc2)C(=O)C1,active,188.22999999999996,2.10762,0.0,2.0,4.301029995663981
458,CHEMBL3739456,CC1=NN(c2ccc3ccccc3c2)C(=O)C1,active,224.26299999999998,2.952400000000001,0.0,2.0,4.301029995663981
